video_id,generic_video_link,location
uk_23_06072016,https://www.parliamentlive.tv/Event/Index/0d3f95e0-11d4-46a2-b62e-1317ce9d3e34,House of Commons
uk_24_06072016,https://www.parliamentlive.tv/Event/Index/9578ac8e-871f-4768-a35f-90833fbdfc6c,Westminster Hall
uk_25_05072016,https://www.parliamentlive.tv/Event/Index/d4ec32ef-a644-4abf-aa19-3fbb92931789,Westminster Hall
uk_26_05072016,https://www.parliamentlive.tv/Event/Index/2f58c7f6-e96a-4646-8775-c0b424578cd1,House of Commons
uk_27_05072016,https://www.parliamentlive.tv/Event/Index/218c0cac-01eb-4aef-802d-0ba51a498684,Westminster Hall
uk_28_04072016,https://www.parliamentlive.tv/Event/Index/ca06ebdb-0a8e-4867-a9ea-4cc82c94ff54,Westminster Hall
uk_29_04072016,https://www.parliamentlive.tv/Event/Index/3e4ff178-18de-4eed-bb18-347a5e7a0aa2,House of Commons
uk_0_15092016,https://www.parliamentlive.tv/Event/Index/505550d0-1e0a-49b2-9290-d848acdd2315,Westminster Hall
uk_1_15092016,https://www.parliamentlive.tv/Event/Index/57ae1f0b-64ad-48a0-9d85-2be148e9e62d,House of Commons
uk_2_14092016,https://www.parliamentlive.tv/Event/Index/f23d41d4-755e-4ee7-936c-63b69bcb3805,Westminster Hall
uk_3_14092016,https://www.parliamentlive.tv/Event/Index/8772c982-a9b9-458b-b4f7-2419ed1d6bf8,House of Commons
uk_4_14092016,https://www.parliamentlive.tv/Event/Index/cc370952-ccab-47c3-8467-c5b2e798675a,Westminster Hall
uk_5_13092016,https://www.parliamentlive.tv/Event/Index/bd98d2c2-71bb-4a26-a2ac-9120a622e9e3,Westminster Hall
uk_6_13092016,https://www.parliamentlive.tv/Event/Index/5ad0cd3c-06cd-4e3f-b6a2-0a9c6d62b6f0,House of Commons
uk_7_13092016,https://www.parliamentlive.tv/Event/Index/586d047b-6744-45dd-8065-62d6f2d5fc50,Westminster Hall
uk_8_12092016,https://www.parliamentlive.tv/Event/Index/e5c0e472-edfa-421d-ad27-5b04760cdd5e,Westminster Hall
uk_9_12092016,https://www.parliamentlive.tv/Event/Index/3d664090-5337-4174-a0f5-a55c12048770,House of Commons
uk_10_08092016,https://www.parliamentlive.tv/Event/Index/3f80ee36-45ac-4ef5-89d9-b03b26b47183,Westminster Hall
uk_11_08092016,https://www.parliamentlive.tv/Event/Index/441a9bd1-7933-4c42-a019-c1d59ad4f97a,House of Commons
uk_12_07092016,https://www.parliamentlive.tv/Event/Index/f1662df6-ed33-4717-bfb8-2e0f664a9464,Westminster Hall
uk_13_07092016,https://www.parliamentlive.tv/Event/Index/1e99c037-32bf-417e-87ef-305099d4fe94,House of Commons
uk_14_07092016,https://www.parliamentlive.tv/Event/Index/8014086a-cfb9-46c3-b645-54c6b0906590,Westminster Hall
uk_15_06092016,https://www.parliamentlive.tv/Event/Index/ba37eb23-8a35-4205-be5b-09dad10f5c0d,Westminster Hall
uk_16_06092016,https://www.parliamentlive.tv/Event/Index/3184e13a-c51f-4940-836b-66c97226e358,House of Commons
uk_17_06092016,https://www.parliamentlive.tv/Event/Index/3cfdcccc-7e7e-457a-87c7-5ed85d37fd8f,Westminster Hall
uk_18_05092016,https://www.parliamentlive.tv/Event/Index/cb2f33f6-f9fe-463e-a6d5-40eca4b614c0,Westminster Hall
uk_19_05092016,https://www.parliamentlive.tv/Event/Index/1aabe153-edf0-49eb-b986-35b025570b4d,House of Commons
uk_0_31102016,https://www.parliamentlive.tv/Event/Index/0b841a46-eb3d-44b3-83b7-9500482b6d92,Westminster Hall
uk_1_31102016,https://www.parliamentlive.tv/Event/Index/20a8bef5-ab08-455c-9183-7aecd54e1ea2,House of Commons
uk_2_28102016,https://www.parliamentlive.tv/Event/Index/b59e711c-0bd8-4391-8980-c36eda459b9c,House of Commons
uk_3_27102016,https://www.parliamentlive.tv/Event/Index/98e245c9-54c3-440d-88c8-2e4c1427f25c,Westminster Hall
uk_4_27102016,https://www.parliamentlive.tv/Event/Index/972b6c7f-bf64-4800-819d-2fdc0cc0a07c,House of Commons
uk_5_26102016,https://www.parliamentlive.tv/Event/Index/737a3f1c-695c-443f-96fd-40f0bf37682a,Westminster Hall
uk_6_26102016,https://www.parliamentlive.tv/Event/Index/eecee7a0-ffe7-4aaa-b9af-c5952bd71608,House of Commons
uk_7_26102016,https://www.parliamentlive.tv/Event/Index/a4bf4b73-e21e-4b02-b604-e5f01c17b2c1,Westminster Hall
uk_8_25102016,https://www.parliamentlive.tv/Event/Index/339783cc-3e59-472a-a908-f567840bee06,Westminster Hall
uk_9_25102016,https://www.parliamentlive.tv/Event/Index/19249e8d-d508-45cd-9b6b-0330e902f178,House of Commons
uk_10_25102016,https://www.parliamentlive.tv/Event/Index/9e7f35a1-fc53-4947-9dc7-55ed99469062,Westminster Hall
uk_11_24102016,https://www.parliamentlive.tv/Event/Index/18de8731-47af-4d8b-8a0f-0c279c55d131,Westminster Hall
uk_12_24102016,https://www.parliamentlive.tv/Event/Index/eb9abd03-1eec-432f-ba90-542da7c1d382,House of Commons
uk_13_21102016,https://www.parliamentlive.tv/Event/Index/c7b2448b-f8cb-4524-930b-c8e745cb1f3a,House of Commons
uk_14_20102016,https://www.parliamentlive.tv/Event/Index/a421ff50-d2f5-4887-9ca2-7681ec4264e5,Westminster Hall
uk_15_20102016,https://www.parliamentlive.tv/Event/Index/798efa58-c72f-4216-b25c-f6a893f8a031,House of Commons
uk_16_19102016,https://www.parliamentlive.tv/Event/Index/25c45d99-de77-4b85-bf47-88ab28a08684,Westminster Hall
uk_17_19102016,https://www.parliamentlive.tv/Event/Index/449d3e9a-1610-423f-8501-a72e4e9bc214,House of Commons
uk_18_19102016,https://www.parliamentlive.tv/Event/Index/dd10720d-6391-4dff-b218-686e6a7c7b1f,Westminster Hall
uk_19_18102016,https://www.parliamentlive.tv/Event/Index/33e1d243-2445-4580-9631-40d733487f87,Westminster Hall
uk_20_18102016,https://www.parliamentlive.tv/Event/Index/a446e995-db11-43ee-a935-4c1f2763bc39,House of Commons
uk_21_18102016,https://www.parliamentlive.tv/Event/Index/4a7627f1-734d-4711-ab42-402fcc14c0b7,Westminster Hall
uk_22_17102016,https://www.parliamentlive.tv/Event/Index/7b53b5c2-1b12-474d-855e-a8bca88605e5,Westminster Hall
uk_23_17102016,https://www.parliamentlive.tv/Event/Index/75e56336-fd12-435b-a639-21ff95618eb6,House of Commons
uk_24_13102016,https://www.parliamentlive.tv/Event/Index/bf416d7b-0ee4-4fb4-b5c4-2d887fc8813c,Westminster Hall
uk_25_13102016,https://www.parliamentlive.tv/Event/Index/e285a80b-db23-423f-97ea-2e312f4bb015,House of Commons
uk_26_12102016,https://www.parliamentlive.tv/Event/Index/8083301b-bee7-48d8-a871-61c4cc5ae4da,Westminster Hall
uk_27_12102016,https://www.parliamentlive.tv/Event/Index/9da7b790-789f-46f3-8fbd-b0cc29e949fb,House of Commons
uk_28_12102016,https://www.parliamentlive.tv/Event/Index/ac922615-ca60-493f-99c3-3fef9d7eb977,Westminster Hall
uk_29_11102016,https://www.parliamentlive.tv/Event/Index/cd6fa682-aca7-479b-9cb4-3eefcc36b766,Westminster Hall
uk_30_11102016,https://www.parliamentlive.tv/Event/Index/3d306569-d388-4e89-8858-026823dc94ab,House of Commons
uk_31_11102016,https://www.parliamentlive.tv/Event/Index/dce373e4-68e8-45eb-b007-4ce848c2885a,Westminster Hall
uk_32_10102016,https://www.parliamentlive.tv/Event/Index/089204e3-e373-4f97-89e2-6a05d97801ad,House of Commons
uk_0_30112016,https://www.parliamentlive.tv/Event/Index/1686abea-503e-4b72-bea2-935980501f76,Westminster Hall
uk_1_30112016,https://www.parliamentlive.tv/Event/Index/09118eb8-a027-4e6a-a6ae-7de9252e137b,House of Commons
uk_2_30112016,https://www.parliamentlive.tv/Event/Index/57999438-9770-457b-ad02-5870128eaaae,Westminster Hall
uk_3_29112016,https://www.parliamentlive.tv/Event/Index/815bc0e3-7fb4-490a-8656-497d73825d70,Westminster Hall
uk_4_29112016,https://www.parliamentlive.tv/Event/Index/aa1622ed-5f5f-4b17-9ca8-71cbb60cdeba,House of Commons
uk_5_29112016,https://www.parliamentlive.tv/Event/Index/f14add63-58bf-41ee-8a91-0841a33d6989,Westminster Hall
uk_6_28112016,https://www.parliamentlive.tv/Event/Index/eac0e840-b934-48c7-87d3-41432f643ae5,Westminster Hall
uk_7_28112016,https://www.parliamentlive.tv/Event/Index/29375be0-595a-41e3-873f-34ad5d027152,House of Commons
uk_8_25112016,https://www.parliamentlive.tv/Event/Index/d4654f1b-e6ee-486d-ada1-9b0aa760a264,House of Commons
uk_9_24112016,https://www.parliamentlive.tv/Event/Index/17325db6-aba5-45f5-9b6b-a31551fb3146,Westminster Hall
uk_10_24112016,https://www.parliamentlive.tv/Event/Index/4760f7fe-1e96-44fb-856b-2c2c789b94c5,House of Commons
uk_11_23112016,https://www.parliamentlive.tv/Event/Index/8e5dbcce-f5a1-478a-9b96-199bd2dd4db1,Westminster Hall
uk_12_23112016,https://www.parliamentlive.tv/Event/Index/0863b144-1aac-448b-8a3d-0dd8a0b1d986,House of Commons
uk_13_23112016,https://www.parliamentlive.tv/Event/Index/af02e10b-bc17-4bea-a8c1-1780000fa21a,Westminster Hall
uk_14_22112016,https://www.parliamentlive.tv/Event/Index/b40e8348-9893-4ba9-b1a6-19ca1d6baec4,Westminster Hall
uk_15_22112016,https://www.parliamentlive.tv/Event/Index/106140ca-e985-4ee7-98fc-52ecc767e662,House of Commons
uk_16_22112016,https://www.parliamentlive.tv/Event/Index/c70aaa5a-1998-4901-b2f3-7e563baf3976,Westminster Hall
uk_17_21112016,https://www.parliamentlive.tv/Event/Index/571e5cfd-4dc5-402e-ba6c-4ff4d0171889,Westminster Hall
uk_18_21112016,https://www.parliamentlive.tv/Event/Index/792504dd-44a4-4402-b3ac-0590112cd3d8,House of Commons
uk_19_18112016,https://www.parliamentlive.tv/Event/Index/4fe6b85b-ca7f-42fd-a948-648864e95ecb,House of Commons
uk_20_17112016,https://www.parliamentlive.tv/Event/Index/94a78ade-3dd3-4d61-bccb-0267f6cf16f5,Westminster Hall
uk_21_17112016,https://www.parliamentlive.tv/Event/Index/99da1ec6-4cd2-4f51-9d90-41463e0ed657,House of Commons
uk_22_16112016,https://www.parliamentlive.tv/Event/Index/056de7a8-3532-4f8c-acc4-53c10a0e9317,Westminster Hall
uk_23_16112016,https://www.parliamentlive.tv/Event/Index/901c530b-41f7-4327-8a51-e58db2ccd89f,House of Commons
uk_24_16112016,https://www.parliamentlive.tv/Event/Index/d178cb39-1f31-4aa4-b3c9-d813b960d0c6,Westminster Hall
uk_25_15112016,https://www.parliamentlive.tv/Event/Index/ac640b02-f08f-44d8-9923-831e5aa5d5e6,Westminster Hall
uk_26_15112016,https://www.parliamentlive.tv/Event/Index/efaa64c6-cf2a-461b-b279-baf9c57ac875,House of Commons
uk_27_15112016,https://www.parliamentlive.tv/Event/Index/9fc559a2-b4ff-424c-9572-af42ce542ee8,Westminster Hall
uk_28_14112016,https://www.parliamentlive.tv/Event/Index/b5f5b55e-3d6c-45f8-94b9-4411c366e114,Westminster Hall
uk_29_14112016,https://www.parliamentlive.tv/Event/Index/3ea8e44a-a3dc-4aad-8af2-3ec470ee4ef6,House of Commons
uk_30_08112016,https://www.parliamentlive.tv/Event/Index/993b1452-3c68-42b9-a11c-ce842f318ff8,Westminster Hall
uk_31_08112016,https://www.parliamentlive.tv/Event/Index/a9d4ea0c-fcee-4d5d-bc1c-e4ae033be83a,House of Commons
uk_32_08112016,https://www.parliamentlive.tv/Event/Index/4fc1b7fb-2a6c-472b-b523-33ec6603525f,Westminster Hall
uk_33_07112016,https://www.parliamentlive.tv/Event/Index/c30d92b2-2fdd-4726-b3bd-c20f032ac8d0,House of Commons
uk_34_04112016,https://www.parliamentlive.tv/Event/Index/af8ed398-e9de-4f54-aad0-609648df2e38,House of Commons
uk_35_03112016,https://www.parliamentlive.tv/Event/Index/dbc7d1e6-5595-4ac3-ae18-90dea10d096e,Westminster Hall
uk_36_03112016,https://www.parliamentlive.tv/Event/Index/916c39e8-6824-4066-9b10-6a09d18d45a5,House of Commons
uk_37_02112016,https://www.parliamentlive.tv/Event/Index/b23689db-e204-466b-aab5-1ed7b5d3310e,Westminster Hall
uk_38_02112016,https://www.parliamentlive.tv/Event/Index/ea02bdf2-6876-4fd1-bf87-4368aaf21d85,House of Commons
uk_39_02112016,https://www.parliamentlive.tv/Event/Index/9b387b6d-28f4-4e0b-9d87-ffd64d3ed678,Westminster Hall
uk_40_01112016,https://www.parliamentlive.tv/Event/Index/aedfe6fe-50eb-42cb-b96e-430fe7d490c1,Westminster Hall
uk_41_01112016,https://www.parliamentlive.tv/Event/Index/a3f2184d-db95-4bcb-af4e-086ee8b0bd43,House of Commons
uk_42_01112016,https://www.parliamentlive.tv/Event/Index/1b02ca0d-1a21-4cef-a646-74a673fb6f11,Westminster Hall
uk_0_20122016,https://www.parliamentlive.tv/Event/Index/d27e7b57-608d-4730-a2d9-208d760173e3,Westminster Hall
uk_1_20122016,https://www.parliamentlive.tv/Event/Index/fc53bd87-8abf-4986-b7ce-6a7a488b8cfc,House of Commons
uk_2_20122016,https://www.parliamentlive.tv/Event/Index/acc9daff-3cbc-4f27-8634-6dd1faf17f51,Westminster Hall
uk_3_19122016,https://www.parliamentlive.tv/Event/Index/c096f526-48ea-4c45-ac63-e12923d68d2c,House of Commons
uk_4_16122016,https://www.parliamentlive.tv/Event/Index/e4baa7d2-da2c-44ba-9221-d0072bf684cd,House of Commons
uk_5_15122016,https://www.parliamentlive.tv/Event/Index/674b42fa-5494-4582-bb60-15edd8d20850,Westminster Hall
uk_6_15122016,https://www.parliamentlive.tv/Event/Index/4408719a-8ab0-435b-94b9-c8c07bd227f7,House of Commons
uk_7_14122016,https://www.parliamentlive.tv/Event/Index/15dca4d1-5d28-491a-889d-b559fc1f0a01,Westminster Hall
uk_8_14122016,https://www.parliamentlive.tv/Event/Index/ad9e3901-a717-4026-8237-53e57ae51a05,House of Commons
uk_9_14122016,https://www.parliamentlive.tv/Event/Index/4f5dba5e-4819-49d5-969f-9e4aec427ccd,Westminster Hall
uk_10_13122016,https://www.parliamentlive.tv/Event/Index/27b04262-b62c-452b-9ce4-73f5508740cd,Westminster Hall
uk_11_13122016,https://www.parliamentlive.tv/Event/Index/a41b2a80-49f2-4104-a9b2-5bacdee1d992,House of Commons
uk_12_13122016,https://www.parliamentlive.tv/Event/Index/f5d3dcda-b70b-406c-89be-0f78c82abccd,Westminster Hall
uk_13_12122016,https://www.parliamentlive.tv/Event/Index/8ebf30b5-6d08-4c20-9978-836afc010c65,Westminster Hall
uk_14_12122016,https://www.parliamentlive.tv/Event/Index/ac3475b2-aa3d-40fb-944f-4374365002d8,House of Commons
uk_15_08122016,https://www.parliamentlive.tv/Event/Index/8688a78f-61ed-4267-ac2c-6369a33a1d5f,Westminster Hall
uk_16_08122016,https://www.parliamentlive.tv/Event/Index/7f7b8e2f-e34a-45b0-9756-a5e8733db3f0,House of Commons
uk_17_07122016,https://www.parliamentlive.tv/Event/Index/5aadaf72-2abb-4abb-8d6c-32440132b72a,Westminster Hall
uk_18_07122016,https://www.parliamentlive.tv/Event/Index/353f9224-e34b-4f1b-ab00-5d4c09c7a28d,House of Commons
uk_19_07122016,https://www.parliamentlive.tv/Event/Index/f5f001ae-85d4-4c02-8b7f-8a1eb632ec3f,Westminster Hall
uk_20_06122016,https://www.parliamentlive.tv/Event/Index/80f037b5-36db-49aa-9634-971a1fd031b7,Westminster Hall
uk_21_06122016,https://www.parliamentlive.tv/Event/Index/12d31834-cf53-4841-9546-ab1c7108a042,House of Commons
uk_22_06122016,https://www.parliamentlive.tv/Event/Index/dc2fca25-7125-428a-9e80-b13f38273126,Westminster Hall
uk_23_05122016,https://www.parliamentlive.tv/Event/Index/26dfa844-89a3-4211-9f05-3ae4f6bf95e2,House of Commons
uk_24_02122016,https://www.parliamentlive.tv/Event/Index/d2476402-bd97-4714-a858-b7a31bd15906,House of Commons
uk_25_01122016,https://www.parliamentlive.tv/Event/Index/c0e4b474-8cc2-4e28-a11d-ee42d5605998,Westminster Hall
uk_26_01122016,https://www.parliamentlive.tv/Event/Index/bc6244d0-4cfe-43e5-8677-f929b7db0a08,House of Commons
uk_0_31012017,https://www.parliamentlive.tv/Event/Index/0ceb91ec-1674-4466-bb1e-667f7b23929a,Westminster Hall
uk_1_31012017,https://www.parliamentlive.tv/Event/Index/fe6bc3c9-5d0b-4808-ba0b-8ce9c08475c1,House of Commons
uk_2_31012017,https://www.parliamentlive.tv/Event/Index/dfa2ea27-403f-4f0f-bf90-7b7c166fe5a9,Westminster Hall
uk_3_30012017,https://www.parliamentlive.tv/Event/Index/b18b254b-2450-4a4d-86d0-947792490a6c,Westminster Hall
uk_4_30012017,https://www.parliamentlive.tv/Event/Index/ddcce99d-64d8-42b0-b5ea-43fa750abb1a,House of Commons
uk_5_27012017,https://www.parliamentlive.tv/Event/Index/74cbfd19-c19c-4fef-a84b-68dfb9e52227,House of Commons
uk_6_26012017,https://www.parliamentlive.tv/Event/Index/03370450-f93a-433b-ad89-fc0c26a277d3,Westminster Hall
uk_7_26012017,https://www.parliamentlive.tv/Event/Index/3b419169-9109-466c-8508-5f030ee6339f,House of Commons
uk_8_25012017,https://www.parliamentlive.tv/Event/Index/2b44a6d9-535e-437c-9c71-1001b43ce46d,Westminster Hall
uk_9_25012017,https://www.parliamentlive.tv/Event/Index/13f7429d-852b-4b0b-8182-5c50c7d4b425,House of Commons
uk_10_25012017,https://www.parliamentlive.tv/Event/Index/f9ddc088-9bdd-4570-9e0e-32fb928d48de,Westminster Hall
uk_11_24012017,https://www.parliamentlive.tv/Event/Index/1674d6c3-62b4-4f6a-a31c-fee839200feb,Westminster Hall
uk_12_24012017,https://www.parliamentlive.tv/Event/Index/8b5fe0c7-d81a-4ed2-b388-7c88ef40dbc6,House of Commons
uk_13_24012017,https://www.parliamentlive.tv/Event/Index/a1ac94a6-a9f2-4411-89bb-cc62668e4efa,Westminster Hall
uk_14_23012017,https://www.parliamentlive.tv/Event/Index/84903098-e7b6-40af-b1f7-f07e415d5a9f,Westminster Hall
uk_15_23012017,https://www.parliamentlive.tv/Event/Index/46e0f319-b739-4be9-b5c4-1b99b0f24c10,House of Commons
uk_16_20012017,https://www.parliamentlive.tv/Event/Index/baad169f-260e-4670-b456-26e01594a7ec,House of Commons
uk_17_19012017,https://www.parliamentlive.tv/Event/Index/69d879a4-39fc-4e6c-8ff7-62b0acb30064,Westminster Hall
uk_18_19012017,https://www.parliamentlive.tv/Event/Index/67b10738-e97c-45a3-97a7-f3d12e603d86,House of Commons
uk_19_18012017,https://www.parliamentlive.tv/Event/Index/2e0b098d-26fd-4598-80a8-e29150fe8907,Westminster Hall
uk_20_18012017,https://www.parliamentlive.tv/Event/Index/968c0454-8a67-451e-8303-3715de963555,House of Commons
uk_21_18012017,https://www.parliamentlive.tv/Event/Index/409a71ef-cf39-42ea-b61b-e514bae80d46,Westminster Hall
uk_22_17012017,https://www.parliamentlive.tv/Event/Index/f32595dc-f55f-4b4a-977a-7af9e0425476,Westminster Hall
uk_23_17012017,https://www.parliamentlive.tv/Event/Index/3c0c9dc5-da47-4439-8065-3a2f2aac9433,House of Commons
uk_24_17012017,https://www.parliamentlive.tv/Event/Index/855c0e08-1998-4ace-a8fe-0d00ca280637,Westminster Hall
uk_25_16012017,https://www.parliamentlive.tv/Event/Index/dcbf7b30-6c54-4f48-9fe9-6d91bae78d3d,House of Commons
uk_26_13012017,https://www.parliamentlive.tv/Event/Index/33cd1b3f-d7eb-4bfb-9842-d3660135f4f0,House of Commons
uk_27_12012017,https://www.parliamentlive.tv/Event/Index/4271ecbe-71f3-4e6a-8113-d779fb63bf97,Westminster Hall
uk_28_12012017,https://www.parliamentlive.tv/Event/Index/c229fd92-c029-49de-b7e0-a16d74252123,House of Commons
uk_29_11012017,https://www.parliamentlive.tv/Event/Index/b5fbe88e-8828-495a-97cd-dbd79ec953b4,Westminster Hall
uk_30_11012017,https://www.parliamentlive.tv/Event/Index/a874ad10-8dee-44a9-bd87-7d6923651e7e,House of Commons
uk_31_11012017,https://www.parliamentlive.tv/Event/Index/521e96b7-560b-421f-acc9-60067a627d30,Westminster Hall
uk_32_10012017,https://www.parliamentlive.tv/Event/Index/0582dc59-ebe3-4e77-8e54-6777fb42b1af,Westminster Hall
uk_33_10012017,https://www.parliamentlive.tv/Event/Index/2b279f36-7117-487f-9962-00c7588c14dd,House of Commons
uk_34_10012017,https://www.parliamentlive.tv/Event/Index/d50e4926-b154-4a04-a717-bdcce6d9968a,Westminster Hall
uk_35_09012017,https://www.parliamentlive.tv/Event/Index/6eda3191-6f6f-4e7c-8e6a-8c3f40918f69,House of Commons
uk_0_28022017,https://www.parliamentlive.tv/Event/Index/500b3038-c06e-4f40-af4e-ea454b7cdc80,Westminster Hall
uk_1_28022017,https://www.parliamentlive.tv/Event/Index/dbf6cdf9-bcab-4552-9ef0-215cc37f1ba5,House of Commons
uk_2_28022017,https://www.parliamentlive.tv/Event/Index/49d09df9-4e91-4107-99d5-5bd4dd99a183,Westminster Hall
uk_3_27022017,https://www.parliamentlive.tv/Event/Index/366cf329-dd6b-4b6b-83d6-7e13529f8b9d,Westminster Hall
uk_4_27022017,https://www.parliamentlive.tv/Event/Index/a5b17f4b-ba4c-4d85-ba87-7edacb02d195,House of Commons
uk_5_24022017,https://www.parliamentlive.tv/Event/Index/f5fc1ce9-3606-44ca-9987-4ef2ee7210f6,House of Commons
uk_6_23022017,https://www.parliamentlive.tv/Event/Index/102724a7-abb0-4462-81a5-12f8375b96a5,Westminster Hall
uk_7_23022017,https://www.parliamentlive.tv/Event/Index/94d412e4-102f-4db5-9953-e955c4f84d4a,House of Commons
uk_8_22022017,https://www.parliamentlive.tv/Event/Index/6a898597-a9fa-455c-9341-ee7b01645de5,Westminster Hall
uk_9_22022017,https://www.parliamentlive.tv/Event/Index/6920028c-3dc9-46ec-9025-6b3c0aa7a027,House of Commons
uk_10_22022017,https://www.parliamentlive.tv/Event/Index/e627e6a5-4e9e-45d3-a3d6-cd7dc2d65f72,Westminster Hall
uk_11_21022017,https://www.parliamentlive.tv/Event/Index/8b06d656-3b32-4643-b36b-65b6d8da2e61,Westminster Hall
uk_12_21022017,https://www.parliamentlive.tv/Event/Index/004cf702-7796-4a16-85fb-72510092bb87,House of Commons
uk_13_21022017,https://www.parliamentlive.tv/Event/Index/d59eed3b-2ad2-4870-badf-c55141b0f1eb,Westminster Hall
uk_14_20022017,https://www.parliamentlive.tv/Event/Index/85c7c283-d353-4863-8628-3a012a80b2f5,Westminster Hall
uk_15_20022017,https://www.parliamentlive.tv/Event/Index/f4459f97-8a10-45f0-a505-f8145188f47d,House of Commons
uk_16_09022017,https://www.parliamentlive.tv/Event/Index/686aa4ea-0949-44c6-b942-e4e2ddb99e7b,Westminster Hall
uk_17_09022017,https://www.parliamentlive.tv/Event/Index/3e74c317-b478-48dc-a243-14195daa6f98,House of Commons
uk_18_08022017,https://www.parliamentlive.tv/Event/Index/3c511e26-f0ba-40f3-aec4-c0b8d6eac370,Westminster Hall
uk_19_08022017,https://www.parliamentlive.tv/Event/Index/0b03ff8e-20ad-475d-9926-ccfbac659eef,House of Commons
uk_20_08022017,https://www.parliamentlive.tv/Event/Index/0f1329fc-852c-4148-8b98-d4a76b7f44f9,Westminster Hall
