transcript_id,pdf_link,location_link,location
uk_1_22112016,https://hansard.parliament.uk/pdf/commons/2016-11-22,https://hansard.parliament.uk/html/commons/2016-11-22/WestminsterHall,WestminsterHall
uk_0_23112016,https://hansard.parliament.uk/pdf/commons/2016-11-23,https://hansard.parliament.uk/html/commons/2016-11-23/CommonsChamber,CommonsChamber
uk_1_23112016,https://hansard.parliament.uk/pdf/commons/2016-11-23,https://hansard.parliament.uk/html/commons/2016-11-23/WestminsterHall,WestminsterHall
uk_0_24112016,https://hansard.parliament.uk/pdf/commons/2016-11-24,https://hansard.parliament.uk/html/commons/2016-11-24/CommonsChamber,CommonsChamber
uk_1_24112016,https://hansard.parliament.uk/pdf/commons/2016-11-24,https://hansard.parliament.uk/html/commons/2016-11-24/WestminsterHall,WestminsterHall
uk_0_25112016,https://hansard.parliament.uk/pdf/commons/2016-11-25,https://hansard.parliament.uk/html/commons/2016-11-25/CommonsChamber,CommonsChamber
uk_0_28112016,https://hansard.parliament.uk/pdf/commons/2016-11-28,https://hansard.parliament.uk/html/commons/2016-11-28/CommonsChamber,CommonsChamber
uk_1_28112016,https://hansard.parliament.uk/pdf/commons/2016-11-28,https://hansard.parliament.uk/html/commons/2016-11-28/WestminsterHall,WestminsterHall
uk_0_29112016,https://hansard.parliament.uk/pdf/commons/2016-11-29,https://hansard.parliament.uk/html/commons/2016-11-29/CommonsChamber,CommonsChamber
uk_1_29112016,https://hansard.parliament.uk/pdf/commons/2016-11-29,https://hansard.parliament.uk/html/commons/2016-11-29/WestminsterHall,WestminsterHall
uk_0_30112016,https://hansard.parliament.uk/pdf/commons/2016-11-30,https://hansard.parliament.uk/html/commons/2016-11-30/CommonsChamber,CommonsChamber
uk_1_30112016,https://hansard.parliament.uk/pdf/commons/2016-11-30,https://hansard.parliament.uk/html/commons/2016-11-30/WestminsterHall,WestminsterHall
uk_0_01122016,https://hansard.parliament.uk/pdf/commons/2016-12-01,https://hansard.parliament.uk/html/commons/2016-12-01/CommonsChamber,CommonsChamber
uk_1_01122016,https://hansard.parliament.uk/pdf/commons/2016-12-01,https://hansard.parliament.uk/html/commons/2016-12-01/WestminsterHall,WestminsterHall
uk_0_02122016,https://hansard.parliament.uk/pdf/commons/2016-12-02,https://hansard.parliament.uk/html/commons/2016-12-02/CommonsChamber,CommonsChamber
uk_0_05122016,https://hansard.parliament.uk/pdf/commons/2016-12-05,https://hansard.parliament.uk/html/commons/2016-12-05/CommonsChamber,CommonsChamber
uk_0_06122016,https://hansard.parliament.uk/pdf/commons/2016-12-06,https://hansard.parliament.uk/html/commons/2016-12-06/CommonsChamber,CommonsChamber
uk_1_06122016,https://hansard.parliament.uk/pdf/commons/2016-12-06,https://hansard.parliament.uk/html/commons/2016-12-06/WestminsterHall,WestminsterHall
uk_0_07122016,https://hansard.parliament.uk/pdf/commons/2016-12-07,https://hansard.parliament.uk/html/commons/2016-12-07/CommonsChamber,CommonsChamber
uk_1_07122016,https://hansard.parliament.uk/pdf/commons/2016-12-07,https://hansard.parliament.uk/html/commons/2016-12-07/WestminsterHall,WestminsterHall
uk_0_08122016,https://hansard.parliament.uk/pdf/commons/2016-12-08,https://hansard.parliament.uk/html/commons/2016-12-08/CommonsChamber,CommonsChamber
uk_1_08122016,https://hansard.parliament.uk/pdf/commons/2016-12-08,https://hansard.parliament.uk/html/commons/2016-12-08/WestminsterHall,WestminsterHall
uk_0_12122016,https://hansard.parliament.uk/pdf/commons/2016-12-12,https://hansard.parliament.uk/html/commons/2016-12-12/CommonsChamber,CommonsChamber
uk_1_12122016,https://hansard.parliament.uk/pdf/commons/2016-12-12,https://hansard.parliament.uk/html/commons/2016-12-12/WestminsterHall,WestminsterHall
uk_0_13122016,https://hansard.parliament.uk/pdf/commons/2016-12-13,https://hansard.parliament.uk/html/commons/2016-12-13/CommonsChamber,CommonsChamber
uk_1_13122016,https://hansard.parliament.uk/pdf/commons/2016-12-13,https://hansard.parliament.uk/html/commons/2016-12-13/WestminsterHall,WestminsterHall
uk_0_14122016,https://hansard.parliament.uk/pdf/commons/2016-12-14,https://hansard.parliament.uk/html/commons/2016-12-14/CommonsChamber,CommonsChamber
uk_1_14122016,https://hansard.parliament.uk/pdf/commons/2016-12-14,https://hansard.parliament.uk/html/commons/2016-12-14/WestminsterHall,WestminsterHall
uk_0_15122016,https://hansard.parliament.uk/pdf/commons/2016-12-15,https://hansard.parliament.uk/html/commons/2016-12-15/CommonsChamber,CommonsChamber
uk_1_15122016,https://hansard.parliament.uk/pdf/commons/2016-12-15,https://hansard.parliament.uk/html/commons/2016-12-15/WestminsterHall,WestminsterHall
uk_0_16122016,https://hansard.parliament.uk/pdf/commons/2016-12-16,https://hansard.parliament.uk/html/commons/2016-12-16/CommonsChamber,CommonsChamber
uk_0_19122016,https://hansard.parliament.uk/pdf/commons/2016-12-19,https://hansard.parliament.uk/html/commons/2016-12-19/CommonsChamber,CommonsChamber
uk_0_20122016,https://hansard.parliament.uk/pdf/commons/2016-12-20,https://hansard.parliament.uk/html/commons/2016-12-20/CommonsChamber,CommonsChamber
uk_1_20122016,https://hansard.parliament.uk/pdf/commons/2016-12-20,https://hansard.parliament.uk/html/commons/2016-12-20/WestminsterHall,WestminsterHall
uk_0_09012017,https://hansard.parliament.uk/pdf/commons/2017-01-09,https://hansard.parliament.uk/html/commons/2017-01-09/CommonsChamber,CommonsChamber
uk_0_10012017,https://hansard.parliament.uk/pdf/commons/2017-01-10,https://hansard.parliament.uk/html/commons/2017-01-10/CommonsChamber,CommonsChamber
uk_1_10012017,https://hansard.parliament.uk/pdf/commons/2017-01-10,https://hansard.parliament.uk/html/commons/2017-01-10/WestminsterHall,WestminsterHall
uk_0_11012017,https://hansard.parliament.uk/pdf/commons/2017-01-11,https://hansard.parliament.uk/html/commons/2017-01-11/CommonsChamber,CommonsChamber
uk_1_11012017,https://hansard.parliament.uk/pdf/commons/2017-01-11,https://hansard.parliament.uk/html/commons/2017-01-11/WestminsterHall,WestminsterHall
uk_0_12012017,https://hansard.parliament.uk/pdf/commons/2017-01-12,https://hansard.parliament.uk/html/commons/2017-01-12/CommonsChamber,CommonsChamber
uk_1_12012017,https://hansard.parliament.uk/pdf/commons/2017-01-12,https://hansard.parliament.uk/html/commons/2017-01-12/WestminsterHall,WestminsterHall
uk_0_13012017,https://hansard.parliament.uk/pdf/commons/2017-01-13,https://hansard.parliament.uk/html/commons/2017-01-13/CommonsChamber,CommonsChamber
uk_0_16012017,https://hansard.parliament.uk/pdf/commons/2017-01-16,https://hansard.parliament.uk/html/commons/2017-01-16/CommonsChamber,CommonsChamber
uk_0_17012017,https://hansard.parliament.uk/pdf/commons/2017-01-17,https://hansard.parliament.uk/html/commons/2017-01-17/CommonsChamber,CommonsChamber
uk_1_17012017,https://hansard.parliament.uk/pdf/commons/2017-01-17,https://hansard.parliament.uk/html/commons/2017-01-17/WestminsterHall,WestminsterHall
uk_0_18012017,https://hansard.parliament.uk/pdf/commons/2017-01-18,https://hansard.parliament.uk/html/commons/2017-01-18/CommonsChamber,CommonsChamber
uk_1_18012017,https://hansard.parliament.uk/pdf/commons/2017-01-18,https://hansard.parliament.uk/html/commons/2017-01-18/WestminsterHall,WestminsterHall
uk_0_19012017,https://hansard.parliament.uk/pdf/commons/2017-01-19,https://hansard.parliament.uk/html/commons/2017-01-19/CommonsChamber,CommonsChamber
uk_1_19012017,https://hansard.parliament.uk/pdf/commons/2017-01-19,https://hansard.parliament.uk/html/commons/2017-01-19/WestminsterHall,WestminsterHall
uk_0_20012017,https://hansard.parliament.uk/pdf/commons/2017-01-20,https://hansard.parliament.uk/html/commons/2017-01-20/CommonsChamber,CommonsChamber
uk_0_23012017,https://hansard.parliament.uk/pdf/commons/2017-01-23,https://hansard.parliament.uk/html/commons/2017-01-23/CommonsChamber,CommonsChamber
uk_1_23012017,https://hansard.parliament.uk/pdf/commons/2017-01-23,https://hansard.parliament.uk/html/commons/2017-01-23/WestminsterHall,WestminsterHall
uk_0_24012017,https://hansard.parliament.uk/pdf/commons/2017-01-24,https://hansard.parliament.uk/html/commons/2017-01-24/CommonsChamber,CommonsChamber
uk_1_24012017,https://hansard.parliament.uk/pdf/commons/2017-01-24,https://hansard.parliament.uk/html/commons/2017-01-24/WestminsterHall,WestminsterHall
uk_0_25012017,https://hansard.parliament.uk/pdf/commons/2017-01-25,https://hansard.parliament.uk/html/commons/2017-01-25/CommonsChamber,CommonsChamber
uk_1_25012017,https://hansard.parliament.uk/pdf/commons/2017-01-25,https://hansard.parliament.uk/html/commons/2017-01-25/WestminsterHall,WestminsterHall
uk_0_26012017,https://hansard.parliament.uk/pdf/commons/2017-01-26,https://hansard.parliament.uk/html/commons/2017-01-26/CommonsChamber,CommonsChamber
uk_1_26012017,https://hansard.parliament.uk/pdf/commons/2017-01-26,https://hansard.parliament.uk/html/commons/2017-01-26/WestminsterHall,WestminsterHall
uk_0_27012017,https://hansard.parliament.uk/pdf/commons/2017-01-27,https://hansard.parliament.uk/html/commons/2017-01-27/CommonsChamber,CommonsChamber
uk_0_30012017,https://hansard.parliament.uk/pdf/commons/2017-01-30,https://hansard.parliament.uk/html/commons/2017-01-30/CommonsChamber,CommonsChamber
uk_1_30012017,https://hansard.parliament.uk/pdf/commons/2017-01-30,https://hansard.parliament.uk/html/commons/2017-01-30/WestminsterHall,WestminsterHall
uk_0_31012017,https://hansard.parliament.uk/pdf/commons/2017-01-31,https://hansard.parliament.uk/html/commons/2017-01-31/CommonsChamber,CommonsChamber
uk_1_31012017,https://hansard.parliament.uk/pdf/commons/2017-01-31,https://hansard.parliament.uk/html/commons/2017-01-31/WestminsterHall,WestminsterHall
uk_0_01022017,https://hansard.parliament.uk/pdf/commons/2017-02-01,https://hansard.parliament.uk/html/commons/2017-02-01/CommonsChamber,CommonsChamber
uk_1_01022017,https://hansard.parliament.uk/pdf/commons/2017-02-01,https://hansard.parliament.uk/html/commons/2017-02-01/WestminsterHall,WestminsterHall
uk_0_02022017,https://hansard.parliament.uk/pdf/commons/2017-02-02,https://hansard.parliament.uk/html/commons/2017-02-02/CommonsChamber,CommonsChamber
uk_1_02022017,https://hansard.parliament.uk/pdf/commons/2017-02-02,https://hansard.parliament.uk/html/commons/2017-02-02/WestminsterHall,WestminsterHall
uk_0_03022017,https://hansard.parliament.uk/pdf/commons/2017-02-03,https://hansard.parliament.uk/html/commons/2017-02-03/CommonsChamber,CommonsChamber
uk_0_06022017,https://hansard.parliament.uk/pdf/commons/2017-02-06,https://hansard.parliament.uk/html/commons/2017-02-06/CommonsChamber,CommonsChamber
uk_1_06022017,https://hansard.parliament.uk/pdf/commons/2017-02-06,https://hansard.parliament.uk/html/commons/2017-02-06/WestminsterHall,WestminsterHall
uk_0_07022017,https://hansard.parliament.uk/pdf/commons/2017-02-07,https://hansard.parliament.uk/html/commons/2017-02-07/CommonsChamber,CommonsChamber
uk_1_07022017,https://hansard.parliament.uk/pdf/commons/2017-02-07,https://hansard.parliament.uk/html/commons/2017-02-07/WestminsterHall,WestminsterHall
uk_0_08022017,https://hansard.parliament.uk/pdf/commons/2017-02-08,https://hansard.parliament.uk/html/commons/2017-02-08/CommonsChamber,CommonsChamber
uk_1_08022017,https://hansard.parliament.uk/pdf/commons/2017-02-08,https://hansard.parliament.uk/html/commons/2017-02-08/WestminsterHall,WestminsterHall
uk_0_09022017,https://hansard.parliament.uk/pdf/commons/2017-02-09,https://hansard.parliament.uk/html/commons/2017-02-09/CommonsChamber,CommonsChamber
uk_1_09022017,https://hansard.parliament.uk/pdf/commons/2017-02-09,https://hansard.parliament.uk/html/commons/2017-02-09/WestminsterHall,WestminsterHall
uk_0_20022017,https://hansard.parliament.uk/pdf/commons/2017-02-20,https://hansard.parliament.uk/html/commons/2017-02-20/CommonsChamber,CommonsChamber
uk_1_20022017,https://hansard.parliament.uk/pdf/commons/2017-02-20,https://hansard.parliament.uk/html/commons/2017-02-20/WestminsterHall,WestminsterHall
uk_0_21022017,https://hansard.parliament.uk/pdf/commons/2017-02-21,https://hansard.parliament.uk/html/commons/2017-02-21/CommonsChamber,CommonsChamber
uk_1_21022017,https://hansard.parliament.uk/pdf/commons/2017-02-21,https://hansard.parliament.uk/html/commons/2017-02-21/WestminsterHall,WestminsterHall
uk_0_22022017,https://hansard.parliament.uk/pdf/commons/2017-02-22,https://hansard.parliament.uk/html/commons/2017-02-22/CommonsChamber,CommonsChamber
uk_1_22022017,https://hansard.parliament.uk/pdf/commons/2017-02-22,https://hansard.parliament.uk/html/commons/2017-02-22/WestminsterHall,WestminsterHall
uk_0_23022017,https://hansard.parliament.uk/pdf/commons/2017-02-23,https://hansard.parliament.uk/html/commons/2017-02-23/CommonsChamber,CommonsChamber
uk_1_23022017,https://hansard.parliament.uk/pdf/commons/2017-02-23,https://hansard.parliament.uk/html/commons/2017-02-23/WestminsterHall,WestminsterHall
uk_0_24022017,https://hansard.parliament.uk/pdf/commons/2017-02-24,https://hansard.parliament.uk/html/commons/2017-02-24/CommonsChamber,CommonsChamber
uk_0_27022017,https://hansard.parliament.uk/pdf/commons/2017-02-27,https://hansard.parliament.uk/html/commons/2017-02-27/CommonsChamber,CommonsChamber
uk_1_27022017,https://hansard.parliament.uk/pdf/commons/2017-02-27,https://hansard.parliament.uk/html/commons/2017-02-27/WestminsterHall,WestminsterHall
uk_0_28022017,https://hansard.parliament.uk/pdf/commons/2017-02-28,https://hansard.parliament.uk/html/commons/2017-02-28/CommonsChamber,CommonsChamber
uk_1_28022017,https://hansard.parliament.uk/pdf/commons/2017-02-28,https://hansard.parliament.uk/html/commons/2017-02-28/WestminsterHall,WestminsterHall
uk_0_01032017,https://hansard.parliament.uk/pdf/commons/2017-03-01,https://hansard.parliament.uk/html/commons/2017-03-01/CommonsChamber,CommonsChamber
uk_1_01032017,https://hansard.parliament.uk/pdf/commons/2017-03-01,https://hansard.parliament.uk/html/commons/2017-03-01/WestminsterHall,WestminsterHall
uk_0_02032017,https://hansard.parliament.uk/pdf/commons/2017-03-02,https://hansard.parliament.uk/html/commons/2017-03-02/CommonsChamber,CommonsChamber
uk_1_02032017,https://hansard.parliament.uk/pdf/commons/2017-03-02,https://hansard.parliament.uk/html/commons/2017-03-02/WestminsterHall,WestminsterHall
uk_0_06032017,https://hansard.parliament.uk/pdf/commons/2017-03-06,https://hansard.parliament.uk/html/commons/2017-03-06/CommonsChamber,CommonsChamber
uk_1_06032017,https://hansard.parliament.uk/pdf/commons/2017-03-06,https://hansard.parliament.uk/html/commons/2017-03-06/WestminsterHall,WestminsterHall
uk_0_07032017,https://hansard.parliament.uk/pdf/commons/2017-03-07,https://hansard.parliament.uk/html/commons/2017-03-07/CommonsChamber,CommonsChamber
uk_1_07032017,https://hansard.parliament.uk/pdf/commons/2017-03-07,https://hansard.parliament.uk/html/commons/2017-03-07/WestminsterHall,WestminsterHall
uk_0_08032017,https://hansard.parliament.uk/pdf/commons/2017-03-08,https://hansard.parliament.uk/html/commons/2017-03-08/CommonsChamber,CommonsChamber
uk_1_08032017,https://hansard.parliament.uk/pdf/commons/2017-03-08,https://hansard.parliament.uk/html/commons/2017-03-08/WestminsterHall,WestminsterHall
uk_0_09032017,https://hansard.parliament.uk/pdf/commons/2017-03-09,https://hansard.parliament.uk/html/commons/2017-03-09/CommonsChamber,CommonsChamber
uk_1_09032017,https://hansard.parliament.uk/pdf/commons/2017-03-09,https://hansard.parliament.uk/html/commons/2017-03-09/WestminsterHall,WestminsterHall
uk_0_13032017,https://hansard.parliament.uk/pdf/commons/2017-03-13,https://hansard.parliament.uk/html/commons/2017-03-13/CommonsChamber,CommonsChamber
uk_1_13032017,https://hansard.parliament.uk/pdf/commons/2017-03-13,https://hansard.parliament.uk/html/commons/2017-03-13/WestminsterHall,WestminsterHall
uk_0_14032017,https://hansard.parliament.uk/pdf/commons/2017-03-14,https://hansard.parliament.uk/html/commons/2017-03-14/CommonsChamber,CommonsChamber
uk_1_14032017,https://hansard.parliament.uk/pdf/commons/2017-03-14,https://hansard.parliament.uk/html/commons/2017-03-14/WestminsterHall,WestminsterHall
uk_0_15032017,https://hansard.parliament.uk/pdf/commons/2017-03-15,https://hansard.parliament.uk/html/commons/2017-03-15/CommonsChamber,CommonsChamber
uk_1_15032017,https://hansard.parliament.uk/pdf/commons/2017-03-15,https://hansard.parliament.uk/html/commons/2017-03-15/WestminsterHall,WestminsterHall
uk_0_16032017,https://hansard.parliament.uk/pdf/commons/2017-03-16,https://hansard.parliament.uk/html/commons/2017-03-16/CommonsChamber,CommonsChamber
uk_1_16032017,https://hansard.parliament.uk/pdf/commons/2017-03-16,https://hansard.parliament.uk/html/commons/2017-03-16/WestminsterHall,WestminsterHall
uk_0_20032017,https://hansard.parliament.uk/pdf/commons/2017-03-20,https://hansard.parliament.uk/html/commons/2017-03-20/CommonsChamber,CommonsChamber
uk_1_20032017,https://hansard.parliament.uk/pdf/commons/2017-03-20,https://hansard.parliament.uk/html/commons/2017-03-20/WestminsterHall,WestminsterHall
uk_0_21032017,https://hansard.parliament.uk/pdf/commons/2017-03-21,https://hansard.parliament.uk/html/commons/2017-03-21/CommonsChamber,CommonsChamber
uk_1_21032017,https://hansard.parliament.uk/pdf/commons/2017-03-21,https://hansard.parliament.uk/html/commons/2017-03-21/WestminsterHall,WestminsterHall
uk_0_22032017,https://hansard.parliament.uk/pdf/commons/2017-03-22,https://hansard.parliament.uk/html/commons/2017-03-22/CommonsChamber,CommonsChamber
uk_1_22032017,https://hansard.parliament.uk/pdf/commons/2017-03-22,https://hansard.parliament.uk/html/commons/2017-03-22/WestminsterHall,WestminsterHall
uk_0_23032017,https://hansard.parliament.uk/pdf/commons/2017-03-23,https://hansard.parliament.uk/html/commons/2017-03-23/CommonsChamber,CommonsChamber
